n = 500
165)	418	95
166)	107	385
167)	182	172
168)	2	158
169)	394	498
170)	255	245
171)	244	226
172)	7	435
173)	18	262
174)	237	241
175)	321	364
176)	478	327
177)	150	463
178)	135	230
179)	201	373
180)	320	437
181)	208	324
182)	262	259
183)	232	68
184)	383	83
185)	278	16
186)	230	42
187)	73	398
188)	420	265
189)	248	251
190)	136	132
191)	128	378
192)	261	227
193)	469	286
194)	62	382
195)	242	252
196)	358	55
197)	237	301
198)	367	449
199)	241	241
200)	250	262
201)	248	250
202)	203	149
203)	226	457
204)	499	325
205)	257	247
206)	454	404
207)	75	8
208)	493	437
209)	220	369
210)	285	400
211)	370	429
212)	289	184
213)	62	333
214)	263	252
215)	257	254
216)	118	313
217)	118	82
218)	216	440
219)	271	2
220)	95	38
221)	309	278
222)	237	243
223)	246	248
224)	273	340
225)	460	445
226)	237	238
227)	443	419
228)	53	223
229)	291	127
230)	179	25
231)	198	405
232)	66	309
233)	250	238
234)	415	474
235)	232	249
236)	20	54
237)	234	228
238)	235	270
239)	179	194
240)	269	250
241)	141	456
242)	102	296
243)	159	271
244)	161	80
245)	251	266
246)	408	275
247)	358	395
248)	287	319
249)	24	381
250)	275	487
251)	436	73
252)	469	155
253)	65	452
254)	132	97
255)	439	481
256)	243	153
257)	245	264
258)	284	441
259)	444	171
260)	309	460
261)	169	8
262)	338	10
263)	235	227
264)	292	29
265)	44	84
266)	417	248
267)	256	240
268)	277	85
269)	241	251
270)	241	234
271)	458	446
272)	256	261
273)	323	5
274)	433	491
275)	389	125
276)	374	482
277)	16	106
278)	275	106
279)	257	244
280)	360	76
281)	260	226
282)	184	31
283)	373	358
284)	268	268
285)	256	257
286)	237	249
287)	238	246
288)	263	246
289)	264	262
290)	245	249
291)	249	257
292)	347	115
293)	476	249
294)	50	216
295)	253	255
296)	237	253
297)	227	430
298)	348	138
299)	231	41
300)	16	177
301)	354	158
302)	193	5
303)	360	225
304)	259	181
305)	235	242
306)	270	251
307)	271	7
308)	162	86
309)	216	83
310)	489	264
311)	266	257
312)	34	103
313)	474	135
314)	246	256
315)	455	343
316)	357	182
317)	235	258
318)	347	6
319)	192	292
320)	253	156
321)	263	72
322)	193	49
323)	257	248
324)	246	270
325)	265	246
326)	21	31
327)	225	263
328)	263	268
329)	317	213
330)	144	125
331)	131	437
332)	28	470
333)	428	30
334)	253	253
335)	418	391
336)	181	78
337)	35	124
338)	48	250
339)	311	176
340)	255	252
341)	376	334
342)	242	269
343)	427	35
344)	323	405
345)	262	241
346)	286	284
347)	480	18
348)	238	247
349)	276	239
350)	235	237
351)	290	304
352)	147	334
353)	252	333
354)	194	333
355)	24	274
356)	90	77
357)	455	198
358)	285	66
359)	238	370
360)	253	246
361)	370	168
362)	245	261
363)	128	127
364)	206	366
365)	366	176
366)	242	259
367)	152	270
368)	245	265
369)	259	244
370)	110	98
371)	204	445
372)	482	420
373)	23	36
374)	449	375
375)	180	360
376)	116	448
377)	477	439
378)	172	231
379)	262	242
380)	486	214
381)	189	25
382)	132	65
383)	249	250
384)	261	268
385)	265	263
386)	465	372
387)	230	245
388)	267	239
389)	94	448
390)	255	221
391)	240	276
392)	171	333
393)	460	212
394)	292	160
395)	258	251
396)	247	263
397)	248	239
398)	159	466
399)	262	245
400)	163	369
401)	466	170
402)	299	120
403)	243	253
404)	167	44
405)	494	149
406)	234	253
407)	245	248
408)	239	242
409)	404	498
410)	266	264
411)	150	451
412)	246	257
413)	258	262
414)	251	258
415)	264	255
416)	199	366
417)	261	285
418)	395	237
419)	68	71
420)	230	247
421)	434	356
422)	301	372
423)	316	436
424)	244	237
425)	249	274
426)	53	52
427)	423	479
428)	261	261
429)	310	373
430)	91	469
431)	346	102
432)	494	44
433)	450	312
434)	288	265
435)	272	238
436)	260	266
437)	462	467
438)	242	245
439)	199	118
440)	245	240
441)	60	319
442)	250	232
443)	116	426
444)	317	276
445)	242	238
446)	258	264
447)	90	252
448)	112	172
449)	425	48
450)	110	370
451)	109	183
452)	121	42
453)	243	250
454)	238	245
455)	143	13
456)	174	496
457)	452	331
458)	90	280
459)	356	438
460)	260	243
461)	244	250
462)	375	46
463)	264	247
464)	257	260
465)	306	239
466)	244	235
467)	132	44
468)	250	231
469)	460	351
470)	255	244
471)	261	252
472)	380	126
473)	59	282
474)	225	375
475)	248	237
476)	479	409
477)	10	207
478)	67	190
479)	337	166
480)	365	422
481)	269	222
482)	249	237
483)	270	290
484)	358	449
485)	263	249
486)	18	102
487)	242	233
488)	142	30
489)	311	90
490)	244	243
491)	9	418
492)	252	251
493)	70	20
494)	22	323
495)	150	455
496)	336	69
497)	255	246
498)	4	435
499)	245	92
500)	448	379
