n = 2018
174)	1452	556
175)	986	1014
176)	1394	1185
177)	1565	7
178)	1034	1011
179)	1040	1006
180)	817	1309
181)	1536	1075
182)	1504	908
183)	74	1605
184)	172	352
185)	1030	1024
186)	985	996
187)	419	1152
188)	1023	1039
189)	22	254
190)	90	1714
191)	628	913
192)	106	1826
193)	379	1366
194)	1051	1012
195)	252	916
196)	998	1026
197)	1995	1305
198)	1038	999
199)	1015	977
200)	296	403
201)	1024	993
202)	1001	1022
203)	1560	1971
204)	916	1018
205)	443	1541
206)	137	17
207)	986	1013
208)	404	1662
209)	44	1353
210)	1469	233
211)	1002	1000
212)	549	508
213)	963	1010
214)	985	1011
215)	1024	1195
216)	190	239
217)	1055	168
218)	1302	975
219)	773	756
220)	460	1526
221)	1054	1710
222)	1048	1012
223)	697	1308
224)	991	1017
225)	962	1014
226)	1147	1926
227)	987	997
228)	923	1050
229)	1294	1253
230)	1853	216
231)	344	304
232)	1288	529
233)	362	121
234)	798	1297
235)	1375	1216
236)	349	1101
237)	1912	1755
238)	1017	1027
239)	215	544
240)	1934	1175
241)	491	360
242)	1010	981
243)	773	609
244)	145	972
245)	386	1709
246)	973	962
247)	1448	972
248)	1893	716
249)	1330	556
250)	335	1009
251)	1047	1015
252)	1735	88
253)	463	844
254)	972	998
255)	450	301
256)	1091	752
257)	1296	275
258)	1019	1037
259)	1147	27
260)	986	1044
261)	1142	399
262)	1746	1951
263)	999	1014
264)	1251	1090
265)	359	638
266)	1392	1546
267)	279	959
268)	1008	1031
269)	54	720
270)	1014	1033
271)	1740	230
272)	685	1290
273)	1015	1019
274)	1027	996
275)	1033	1990
276)	1470	1586
277)	1449	41
278)	1000	1000
279)	55	1356
280)	569	753
281)	1889	932
282)	1009	1023
283)	763	1673
284)	760	1095
285)	1021	1039
286)	1092	1312
287)	1005	1039
288)	1691	1023
289)	334	1339
290)	73	475
291)	998	990
292)	692	249
293)	1299	375
294)	995	1036
295)	1030	1073
296)	982	994
297)	1041	1040
298)	992	996
299)	1001	1015
300)	989	1012
301)	931	674
302)	1330	1754
303)	613	26
304)	1030	967
305)	1154	1081
306)	1375	1693
307)	1687	161
308)	1558	327
309)	67	1369
310)	1018	988
311)	1002	969
312)	1646	1438
313)	1017	1036
314)	1012	996
315)	789	1508
316)	590	880
317)	1719	921
318)	1017	940
319)	1026	999
320)	305	579
321)	648	1502
322)	1015	997
323)	841	1714
324)	1031	999
325)	984	980
326)	1599	1652
327)	304	1418
328)	969	1045
329)	1007	979
330)	978	1788
331)	1779	1033
332)	1525	369
333)	995	1010
334)	1052	975
335)	1664	1643
336)	883	1324
337)	1097	427
338)	797	303
339)	496	541
340)	1039	1015
341)	1536	1796
342)	1007	998
343)	887	1502
344)	1038	1012
345)	1865	1013
346)	490	429
347)	1531	844
348)	1996	1131
349)	1031	1030
350)	299	12
351)	1016	1017
352)	995	995
353)	1013	1011
354)	1189	524
355)	753	1950
356)	1049	567
357)	308	1347
358)	767	228
359)	1014	1036
360)	161	395
361)	59	1339
362)	76	1035
363)	1010	1027
364)	1030	1000
365)	998	984
366)	1499	551
367)	874	890
368)	1035	1039
369)	1975	1395
370)	611	435
371)	1068	982
372)	1230	1116
373)	979	1054
374)	1044	990
375)	1030	1569
376)	1857	1232
377)	154	371
378)	985	1014
379)	784	954
380)	244	77
381)	1018	984
382)	996	1044
383)	970	1010
384)	1411	491
385)	872	3
386)	909	267
387)	1110	608
388)	1275	1229
389)	984	1011
390)	0	175
391)	137	179
392)	980	988
393)	1689	1462
394)	1037	1013
395)	94	1751
396)	421	548
397)	1152	185
398)	984	1003
399)	615	1538
400)	1520	1346
401)	1701	270
402)	1683	1015
403)	1584	257
404)	970	1008
405)	791	681
406)	316	812
407)	1005	993
408)	1778	414
409)	1018	1030
410)	1001	977
411)	157	1196
412)	975	992
413)	746	1591
414)	1609	173
415)	1042	985
416)	983	997
417)	1010	1054
418)	725	1960
419)	893	24
420)	984	1039
421)	1999	1240
422)	164	403
423)	673	1196
424)	1628	1903
425)	1126	594
426)	1004	996
427)	189	1720
428)	1016	1028
429)	1596	677
430)	1251	519
431)	718	1541
432)	1006	1031
433)	213	1467
434)	686	1679
435)	662	1259
436)	1577	1204
437)	834	79
438)	1717	1312
439)	1047	1009
440)	1024	997
441)	993	1004
442)	739	1278
443)	34	244
444)	1456	1690
445)	143	1911
446)	1025	1003
447)	1054	1011
448)	1019	1021
449)	999	1005
450)	996	1027
451)	1298	848
452)	1047	1067
453)	974	983
454)	1142	848
455)	1072	1028
456)	975	999
457)	266	142
458)	1031	989
459)	1500	1479
460)	1000	1010
461)	1507	985
462)	1587	1121
463)	723	886
464)	1016	980
465)	396	1225
466)	268	1593
467)	1518	1449
468)	1954	1871
469)	1013	986
470)	1728	925
471)	996	977
472)	1259	1797
473)	1009	1015
474)	763	1105
475)	1016	1034
476)	999	982
477)	1010	977
478)	849	1457
479)	1014	991
480)	994	1033
481)	992	1411
482)	500	1288
483)	425	1099
484)	358	793
485)	1188	1799
486)	1021	996
487)	1506	154
488)	346	735
489)	981	967
490)	1006	1021
491)	991	980
492)	1017	1005
493)	546	214
494)	1042	994
495)	1024	1019
496)	1593	412
497)	995	1029
498)	1005	1017
499)	563	257
500)	1333	1614
501)	1018	1053
502)	1013	1030
503)	1010	967
504)	207	593
505)	1001	1036
506)	1738	1118
507)	296	772
508)	1431	1536
509)	266	1716
510)	1433	1177
511)	1984	207
512)	706	1532
513)	390	165
514)	853	263
515)	1001	1059
516)	1023	992
517)	1292	1503
518)	1139	1939
519)	405	994
520)	257	1909
521)	511	1922
522)	990	1006
523)	426	1115
524)	1101	583
525)	1035	1043
526)	1920	1754
527)	1062	970
528)	114	366
529)	998	1051
530)	1314	791
531)	1027	985
532)	1855	327
533)	371	984
534)	986	1023
535)	59	1951
536)	1821	1379
537)	1839	115
538)	1699	697
539)	986	1011
540)	1674	74
541)	1009	1013
542)	578	1684
543)	979	1003
544)	992	1002
545)	779	950
546)	555	312
547)	995	1002
548)	1021	1000
549)	1034	1010
550)	677	568
551)	986	1003
552)	1435	0
553)	973	1018
554)	1858	990
555)	978	1010
556)	1033	1026
557)	1765	1958
558)	981	992
559)	668	1482
560)	944	1030
561)	1028	982
562)	524	539
563)	973	1023
564)	1018	1018
565)	1214	415
566)	1678	775
567)	1483	675
568)	1042	1242
569)	1836	2000
570)	1003	1025
571)	1651	451
572)	1480	1601
573)	1252	194
574)	83	1650
575)	223	417
576)	1443	1553
577)	107	579
578)	1009	992
579)	490	760
580)	1344	261
581)	18	2017
582)	485	1744
583)	1047	1001
584)	1410	822
585)	1857	491
586)	1219	1138
587)	181	1087
588)	1880	1743
589)	756	1217
590)	1032	1008
591)	1421	1937
592)	1207	35
593)	776	31
594)	1322	604
595)	1915	811
596)	1051	1006
597)	2004	143
598)	1021	1001
599)	1076	448
600)	984	1004
601)	534	768
602)	1462	81
603)	579	1560
604)	950	1349
605)	1664	422
606)	957	646
607)	1215	246
608)	1599	101
609)	1078	994
610)	1378	43
611)	872	1613
612)	1019	1004
613)	1020	984
614)	402	1475
615)	1022	1033
616)	1039	1052
617)	1818	81
618)	972	1011
619)	329	1414
620)	721	840
621)	992	1133
622)	105	1616
623)	47	1275
624)	383	1626
625)	503	1818
626)	1038	1023
627)	658	925
628)	229	1917
629)	164	850
630)	1007	966
631)	1844	110
632)	1211	1207
633)	1754	1519
634)	270	1047
635)	1041	978
636)	565	1464
637)	152	1071
638)	1370	1335
639)	1005	1010
640)	1749	1912
641)	1020	980
642)	1006	984
643)	991	1001
644)	1001	1024
645)	970	427
646)	851	1584
647)	357	1723
648)	1312	964
649)	547	964
650)	481	568
651)	1132	1146
652)	483	897
653)	674	1130
654)	1800	1992
655)	768	1279
656)	803	1654
657)	1027	1008
658)	1000	1004
659)	977	1009
660)	1386	1220
661)	998	1530
662)	991	988
663)	451	1928
664)	1837	350
665)	1948	311
666)	1020	1018
667)	1399	692
668)	634	1649
669)	1036	981
670)	978	952
671)	1610	1883
672)	1034	1041
673)	962	976
674)	1018	975
675)	1028	1031
676)	1558	657
677)	1008	996
678)	1904	1032
679)	848	1328
680)	1039	1020
681)	979	343
682)	977	1047
683)	1005	1034
684)	69	898
685)	509	442
686)	759	1480
687)	1008	1037
688)	1172	381
689)	79	600
690)	1030	1006
691)	142	312
692)	563	1447
693)	330	313
694)	104	226
695)	1000	980
696)	976	934
697)	66	1217
698)	1009	1028
699)	1018	1048
700)	1010	1012
701)	1924	1834
702)	1027	1003
703)	989	1015
704)	412	101
705)	1041	1044
706)	580	461
707)	258	1291
708)	166	997
709)	1025	975
710)	1034	1034
711)	1021	1007
712)	1543	1580
713)	1066	1527
714)	1413	1567
715)	1944	58
716)	965	1034
717)	1442	644
718)	1518	283
719)	979	1015
720)	1047	1982
721)	1010	847
722)	1022	1003
723)	1941	1350
724)	990	1012
725)	182	956
726)	986	970
727)	1011	994
728)	1021	1030
729)	444	400
730)	980	36
731)	1176	1947
732)	1812	823
733)	1012	995
734)	1969	246
735)	1016	963
736)	477	271
737)	1005	1000
738)	419	161
739)	889	1357
740)	994	1019
741)	1014	1022
742)	993	974
743)	1827	1714
744)	375	1300
745)	167	1960
746)	2006	1298
747)	950	1045
748)	238	505
749)	1035	947
750)	1566	1767
751)	938	557
752)	99	1731
753)	1086	1783
754)	1562	706
755)	993	1041
756)	1315	558
757)	891	365
758)	1019	991
759)	479	231
760)	1034	192
761)	1005	849
762)	1532	232
763)	1011	999
764)	1037	1005
765)	1032	1022
766)	891	1474
767)	1477	1399
768)	2016	757
769)	374	658
770)	1163	909
771)	1593	143
772)	635	606
773)	365	126
774)	1041	1008
775)	703	1437
776)	1161	1997
777)	614	1721
778)	1001	1004
779)	79	1570
780)	781	734
781)	211	1725
782)	1325	815
783)	986	1010
784)	1040	1001
785)	1978	1331
786)	513	1358
787)	1219	588
788)	363	1204
789)	1044	995
790)	1719	310
791)	912	1799
792)	1038	1021
793)	1757	768
794)	1747	746
795)	987	993
796)	56	262
797)	1030	1027
798)	1063	1007
799)	154	1175
800)	989	1036
801)	732	1135
802)	1036	1000
803)	1096	956
804)	1012	988
805)	1014	990
806)	402	1059
807)	1002	1031
808)	1520	314
809)	982	1019
810)	687	1391
811)	1000	173
812)	497	1412
813)	1176	244
814)	38	933
815)	497	1483
816)	937	1087
817)	810	34
818)	1222	983
819)	796	968
820)	1616	1349
821)	290	984
822)	53	1287
823)	1000	992
824)	456	1361
825)	923	419
826)	968	1013
827)	750	109
828)	187	148
829)	1047	1019
830)	986	1622
831)	1616	324
832)	400	1982
833)	1245	55
834)	996	1007
835)	908	1168
836)	227	1225
837)	959	1014
838)	1941	1775
839)	135	1617
840)	994	996
841)	1801	1210
842)	191	2011
843)	166	1681
844)	849	1769
845)	1247	318
846)	644	641
847)	1148	1509
848)	1016	1024
849)	230	30
850)	1710	1991
851)	1801	702
852)	305	1313
853)	1417	1866
854)	1017	975
855)	691	152
856)	975	963
857)	1648	1383
858)	800	787
859)	1448	364
860)	1042	1015
861)	973	1000
862)	718	1200
863)	1115	426
864)	37	1714
865)	483	275
866)	1562	503
867)	293	1754
868)	1015	1044
869)	1242	549
870)	324	1424
871)	984	1042
872)	1321	352
873)	998	1020
874)	1006	1027
875)	1016	1031
876)	1026	1017
877)	1017	994
878)	1003	1003
879)	1827	1629
880)	933	365
881)	590	1073
882)	1224	839
883)	881	1582
884)	647	1012
885)	1847	1056
886)	1125	771
887)	513	1378
888)	1442	1253
889)	668	1131
890)	1005	1020
891)	498	46
892)	2001	1017
893)	1059	245
894)	753	1913
895)	235	611
896)	155	227
897)	1021	1042
898)	966	731
899)	1453	216
900)	344	1491
901)	1074	435
902)	765	1215
903)	1987	1159
904)	998	1049
905)	695	582
906)	989	900
907)	993	989
908)	1638	1526
909)	1561	1849
910)	857	311
911)	997	1465
912)	105	942
913)	989	1039
914)	1038	1079
915)	1559	381
916)	2014	1658
917)	168	1431
918)	980	981
919)	1731	1228
920)	150	822
921)	940	220
922)	377	215
923)	642	266
924)	81	1219
925)	526	1855
926)	735	269
927)	135	897
928)	1051	1046
929)	188	642
930)	1756	326
931)	987	994
932)	29	1056
933)	429	1768
934)	1683	1013
935)	1004	1009
936)	1324	1513
937)	249	764
938)	507	1062
939)	991	1005
940)	1422	500
941)	409	1181
942)	709	281
943)	284	75
944)	1461	1296
945)	1041	966
946)	910	1177
947)	165	130
948)	1454	1657
949)	661	521
950)	502	1409
951)	835	1858
952)	1003	971
953)	1936	459
954)	773	1931
955)	302	1382
956)	1746	1469
957)	1393	1122
958)	1016	987
959)	1008	973
960)	829	1693
961)	1085	1434
962)	416	1006
963)	993	1012
964)	189	1832
965)	1016	1040
966)	1933	1730
967)	416	1327
968)	1004	997
969)	316	1817
970)	1009	156
971)	1403	104
972)	1006	960
973)	1022	990
974)	773	281
975)	1348	263
976)	999	1022
977)	1994	682
978)	1024	1003
979)	1227	1924
980)	1342	93
981)	983	974
982)	987	1048
983)	302	31
984)	806	1758
985)	77	1902
986)	1002	1404
987)	975	997
988)	1074	919
989)	1173	1404
990)	1780	1204
991)	587	1819
992)	997	1004
993)	897	253
994)	563	0
995)	1057	978
996)	1960	8
997)	603	1
998)	1041	1009
999)	1416	1651
1000)	1001	1008
1001)	1030	1007
1002)	1030	1045
1003)	322	1630
1004)	1044	1475
1005)	1015	1014
1006)	1003	986
1007)	465	115
1008)	1000	1035
1009)	419	274
1010)	745	654
1011)	848	821
1012)	659	1786
1013)	1896	1569
1014)	612	489
1015)	1005	1053
1016)	1005	1026
1017)	2004	374
1018)	1602	1248
1019)	1690	1906
1020)	990	1957
1021)	342	1266
1022)	1024	1001
1023)	1629	1307
1024)	1005	982
1025)	640	1143
1026)	1914	201
1027)	1841	1682
1028)	1792	352
1029)	1032	1041
1030)	33	1806
1031)	396	19
1032)	1735	325
1033)	1629	702
1034)	1072	972
1035)	981	1072
1036)	1258	261
1037)	1942	161
1038)	1365	545
1039)	1033	974
1040)	1191	678
1041)	904	159
1042)	998	1024
1043)	462	450
1044)	979	1417
1045)	995	999
1046)	1400	580
1047)	1546	1646
1048)	1011	1020
1049)	377	617
1050)	1017	221
1051)	84	975
1052)	1584	1916
1053)	977	1018
1054)	988	997
1055)	524	1892
1056)	1050	428
1057)	36	946
1058)	42	1993
1059)	1866	1261
1060)	773	47
1061)	110	987
1062)	977	1002
1063)	1174	739
1064)	829	1682
1065)	1018	1021
1066)	902	281
1067)	287	1836
1068)	1690	612
1069)	1034	1000
1070)	1045	888
1071)	983	1006
1072)	643	269
1073)	980	1013
1074)	251	1372
1075)	989	1000
1076)	1028	1022
1077)	153	965
1078)	831	1033
1079)	158	202
1080)	996	982
1081)	362	1744
1082)	1767	613
1083)	2	446
1084)	1609	537
1085)	812	1222
1086)	1848	774
1087)	167	153
1088)	968	1004
1089)	1827	1263
1090)	731	1624
1091)	1113	905
1092)	1021	990
1093)	585	1090
1094)	764	1895
1095)	642	1902
1096)	124	202
1097)	981	1019
1098)	278	452
1099)	1598	1861
1100)	1819	951
1101)	1547	1978
1102)	1006	1039
1103)	748	1703
1104)	996	1026
1105)	1015	992
1106)	260	692
1107)	1992	1271
1108)	1034	1006
1109)	1302	1199
1110)	1017	1016
1111)	1095	759
1112)	1979	16
1113)	365	1456
1114)	1055	1006
1115)	525	869
1116)	1883	1238
1117)	1035	1006
1118)	979	1563
1119)	779	33
1120)	1147	1230
1121)	970	1005
1122)	1473	1199
1123)	1054	1878
1124)	116	1210
1125)	1872	997
1126)	200	1260
1127)	1029	1006
1128)	61	1405
1129)	915	693
1130)	2004	385
1131)	1053	1005
1132)	1029	1021
1133)	1030	1167
1134)	1000	989
1135)	1281	433
1136)	1042	1056
1137)	459	1470
1138)	972	1002
1139)	188	1153
1140)	1049	1025
1141)	990	983
1142)	1029	983
1143)	1854	718
1144)	692	1374
1145)	1690	805
1146)	1017	1007
1147)	1012	980
1148)	1132	641
1149)	585	804
1150)	634	993
1151)	1006	989
1152)	176	1779
1153)	1680	418
1154)	998	1021
1155)	1005	1030
1156)	1301	1481
1157)	1010	987
1158)	1000	1632
1159)	424	285
1160)	1006	975
1161)	348	1441
1162)	553	591
1163)	1012	979
1164)	1510	462
1165)	1491	1236
1166)	1015	1028
1167)	1026	982
1168)	990	943
1169)	1033	1030
1170)	980	972
1171)	302	667
1172)	1257	1630
1173)	946	165
1174)	1548	783
1175)	1024	1023
1176)	2009	1644
1177)	1011	1008
1178)	4	1148
1179)	1003	863
1180)	545	314
1181)	1273	394
1182)	1657	1522
1183)	1028	1007
1184)	401	1205
1185)	993	1048
1186)	302	481
1187)	984	1752
1188)	999	1030
1189)	350	1931
1190)	267	1770
1191)	921	275
1192)	148	305
1193)	1011	1048
1194)	1009	1020
1195)	350	1490
1196)	1208	1815
1197)	988	1163
1198)	309	1358
1199)	737	637
1200)	268	1157
1201)	1929	1316
1202)	1567	805
1203)	1462	615
1204)	1000	984
1205)	1359	608
1206)	1809	1956
1207)	1005	1027
1208)	1001	1079
1209)	996	1015
1210)	684	1623
1211)	1003	1023
1212)	986	1017
1213)	1035	1038
1214)	1051	972
1215)	452	1036
1216)	522	219
1217)	582	432
1218)	1317	1711
1219)	583	1814
1220)	2009	936
1221)	1792	1824
1222)	346	617
1223)	1017	1989
1224)	444	1044
1225)	1033	1679
1226)	1220	1020
1227)	34	833
1228)	1014	1038
1229)	598	1106
1230)	1023	1008
1231)	966	1043
1232)	7	1554
1233)	979	1000
1234)	417	1382
1235)	1012	1017
1236)	1009	1935
1237)	1161	1370
1238)	794	461
1239)	1341	935
1240)	388	1255
1241)	1394	1822
1242)	979	1007
1243)	1199	1014
1244)	1890	641
1245)	985	991
1246)	498	1172
1247)	512	1147
1248)	1262	1275
1249)	956	1287
1250)	1001	1000
1251)	1192	12
1252)	985	271
1253)	294	1063
1254)	747	1651
1255)	427	917
1256)	178	1984
1257)	1020	1025
1258)	1166	1881
1259)	1009	999
1260)	143	650
1261)	173	142
1262)	590	162
1263)	1153	1088
1264)	1006	978
1265)	1008	990
1266)	1551	328
1267)	988	1019
1268)	1991	1128
1269)	1867	526
1270)	723	2011
1271)	969	515
1272)	839	1006
1273)	1015	1035
1274)	1751	642
1275)	625	574
1276)	1744	697
1277)	1012	849
1278)	766	1198
1279)	1360	653
1280)	881	839
1281)	1980	1097
1282)	985	976
1283)	951	1033
1284)	1565	1940
1285)	1040	966
1286)	1709	1940
1287)	1730	1644
1288)	978	1029
1289)	1423	1026
1290)	1738	1559
1291)	1601	1425
1292)	294	1091
1293)	1004	1036
1294)	1019	983
1295)	1044	1001
1296)	1037	1007
1297)	1040	1032
1298)	1760	1728
1299)	1165	438
1300)	5	1692
1301)	1950	1512
1302)	1235	1744
1303)	1114	374
1304)	1050	1009
1305)	1232	1702
1306)	1889	1514
1307)	459	1542
1308)	433	580
1309)	1404	982
1310)	863	613
1311)	1770	1931
1312)	942	370
1313)	1016	1026
1314)	694	2000
1315)	1313	1018
1316)	1909	702
1317)	1890	1169
1318)	449	441
1319)	14	319
1320)	953	757
1321)	995	985
1322)	660	285
1323)	1017	1045
1324)	471	1209
1325)	511	1252
1326)	1569	277
1327)	1410	88
1328)	1396	505
1329)	1683	111
1330)	1012	181
1331)	35	670
1332)	1447	776
1333)	1035	1924
1334)	891	76
1335)	61	1996
1336)	1043	1025
1337)	986	1028
1338)	180	1718
1339)	1033	1018
1340)	705	2010
1341)	1010	970
1342)	76	41
1343)	1601	33
1344)	368	1268
1345)	715	292
1346)	1162	764
1347)	251	1697
1348)	401	311
1349)	414	973
1350)	1112	1143
1351)	679	144
1352)	1011	1022
1353)	1303	1990
1354)	1622	1617
1355)	999	998
1356)	1369	57
1357)	1523	1190
1358)	1403	1285
1359)	1345	302
1360)	1012	982
1361)	577	245
1362)	972	1009
1363)	1727	1996
1364)	265	1361
1365)	991	1014
1366)	1722	460
1367)	418	712
1368)	940	1989
1369)	1495	1802
1370)	1382	1684
1371)	1040	1013
1372)	1531	1208
1373)	989	1014
1374)	587	1260
1375)	964	1007
1376)	518	975
1377)	999	1003
1378)	1015	1023
1379)	307	1775
1380)	1010	986
1381)	600	699
1382)	1145	1027
1383)	1338	626
1384)	573	772
1385)	1852	820
1386)	972	960
1387)	940	714
1388)	1101	1587
1389)	1051	532
1390)	1488	643
1391)	1042	1037
1392)	318	1134
1393)	1985	1861
1394)	1700	104
1395)	1250	346
1396)	672	800
1397)	166	1336
1398)	1672	767
1399)	1832	1628
1400)	1311	1797
1401)	955	1000
1402)	1766	1402
1403)	1796	400
1404)	1032	1027
1405)	1837	1576
1406)	124	1760
1407)	439	1414
1408)	901	1666
1409)	1245	669
1410)	200	141
1411)	1056	1469
1412)	989	1030
1413)	1011	1014
1414)	982	1622
1415)	1004	1034
1416)	571	874
1417)	1178	1849
1418)	1870	942
1419)	1655	689
1420)	1391	419
1421)	1939	195
1422)	1012	1033
1423)	1015	1029
1424)	719	111
1425)	1122	162
1426)	1013	995
1427)	1701	1222
1428)	735	1182
1429)	1823	59
1430)	1017	981
1431)	1747	163
1432)	1004	1041
1433)	1008	1045
1434)	991	1051
1435)	1002	993
1436)	1183	1196
1437)	1479	697
1438)	990	1038
1439)	1468	973
1440)	1125	1818
1441)	219	149
1442)	1342	1376
1443)	1335	1176
1444)	1027	1065
1445)	1199	1307
1446)	1670	1536
1447)	356	893
1448)	1579	1931
1449)	57	1869
1450)	994	990
1451)	1033	1038
1452)	88	1360
1453)	717	1177
1454)	1197	1018
1455)	1004	1001
1456)	993	1015
1457)	991	1012
1458)	1022	975
1459)	852	195
1460)	219	262
1461)	1805	364
1462)	1017	996
1463)	772	1578
1464)	1359	1878
1465)	1010	990
1466)	1011	1036
1467)	881	1438
1468)	1018	1931
1469)	137	347
1470)	1835	84
1471)	1016	996
1472)	1012	952
1473)	1010	1001
1474)	1007	1018
1475)	1174	1272
1476)	1414	1432
1477)	301	1031
1478)	1388	958
1479)	1029	999
1480)	525	1701
1481)	1592	508
1482)	1384	1487
1483)	1332	1425
1484)	1564	1847
1485)	1505	995
1486)	1844	510
1487)	978	975
1488)	968	1037
1489)	1013	982
1490)	994	1017
1491)	1441	162
1492)	18	736
1493)	1047	985
1494)	1296	499
1495)	1039	1002
1496)	1525	367
1497)	230	172
1498)	1016	1006
1499)	1361	1537
1500)	988	1715
1501)	403	343
1502)	1916	420
1503)	684	970
1504)	1030	1012
1505)	1032	1024
1506)	1020	1012
1507)	1805	629
1508)	252	404
1509)	149	1467
1510)	1004	989
1511)	1936	1587
1512)	1006	1013
1513)	418	1524
1514)	1604	1697
1515)	75	1332
1516)	1538	982
1517)	1021	1026
1518)	1670	1353
1519)	1031	1007
1520)	1798	341
1521)	2013	76
1522)	1044	1000
1523)	675	1155
1524)	336	448
1525)	992	986
1526)	1041	1039
1527)	213	393
1528)	1259	1570
1529)	48	1739
1530)	312	497
1531)	1599	525
1532)	1756	212
1533)	1608	1847
1534)	1076	977
1535)	982	1051
1536)	1638	103
1537)	417	1043
1538)	947	507
1539)	1504	66
1540)	1658	2010
1541)	1827	1088
1542)	502	896
1543)	1097	730
1544)	895	1566
1545)	1045	980
1546)	993	1002
1547)	1018	995
1548)	1080	738
1549)	1900	1506
1550)	441	109
1551)	1000	1043
1552)	1322	1325
1553)	1179	414
1554)	966	1015
1555)	987	1010
1556)	920	1092
1557)	746	1525
1558)	115	1109
1559)	751	193
1560)	973	993
1561)	1012	1015
1562)	524	1785
1563)	1042	1003
1564)	1059	222
1565)	594	1654
1566)	1057	690
1567)	1679	1957
1568)	1555	1637
1569)	993	1005
1570)	960	1023
1571)	992	1003
1572)	1018	1027
1573)	996	1456
1574)	1824	850
1575)	1549	1495
1576)	1312	224
1577)	1607	1693
1578)	1001	982
1579)	1144	661
1580)	974	987
1581)	1049	972
1582)	997	998
1583)	968	1491
1584)	217	325
1585)	367	389
1586)	566	314
1587)	1002	1057
1588)	978	1040
1589)	1011	998
1590)	234	1935
1591)	413	1660
1592)	1620	887
1593)	1013	1031
1594)	1084	989
1595)	4	906
1596)	1005	1032
1597)	109	1624
1598)	1620	1738
1599)	1412	1211
1600)	299	382
1601)	290	1283
1602)	1045	1015
1603)	1014	1004
1604)	985	1003
1605)	1034	1005
1606)	814	1729
1607)	1696	263
1608)	1053	1002
1609)	523	1685
1610)	554	576
1611)	473	60
1612)	1604	1294
1613)	1027	1023
1614)	486	1116
1615)	997	1010
1616)	1949	1869
1617)	1611	1271
1618)	1942	1813
1619)	979	1034
1620)	1619	332
1621)	372	782
1622)	293	85
1623)	1037	1077
1624)	1225	278
1625)	189	539
1626)	435	1079
1627)	973	979
1628)	182	986
1629)	1072	1030
1630)	451	1168
1631)	976	1001
1632)	1018	1000
1633)	999	1006
1634)	1045	1975
1635)	502	427
1636)	1181	508
1637)	1023	970
1638)	1427	266
1639)	1000	988
1640)	1090	469
1641)	998	1008
1642)	948	1797
1643)	1640	1199
1644)	327	743
1645)	1020	1035
1646)	997	989
1647)	1856	1198
